Fecha,Código Cliente,Sede,Tipo de Cuenta,Cliente Nuevo ,Neto,Iva
43213,B-139,Gavà,Ahorros,No,10894,0.21
43213,A-213,Tarragona,Cuenta corriente,Si,5743,0.21
43213,A-743,Tarragona,Ahorros,No,12565,0.21
43213,A-717,Tarragona,Fondo de inversión,No,8300,0.21
43213,D-132,Tarragona,Cuenta corriente,Si,3803,0.21
43213,D-288,Tarragona,Hipoteca,Si,8171,0.21
43213,C-352,Girona,Hipoteca,No,6637,0.21
43213,A-816,Girona,Ahorros,Si,14075,0.21
43213,A-200,Girona,Plan de jubilación,No,5987,0.21
43213,D-878,Lleida,Hipoteca,No,3584,0.21
43213,C-744,Lleida,Ahorros,No,644,0.21
43214,C-506,Barcelona,Cuenta corriente,No,2986,0.21
43214,C-340,Barcelona,Hipoteca,Si,7873,0.21
43214,C-941,Barcelona,Plan de jubilación,No,8061,0.21
43214,C-186,Barcelona,Cuenta corriente,No,5100,0.21
43214,A-737,Gavà,Cuenta corriente,No,2631,0.21
43214,D-668,Gavà,Plan de jubilación,Si,13555,0.21
43214,C-972,Gavà,Hipoteca,Si,9647,0.21
43214,C-499,Tarragona,Cuenta corriente,Si,8602,0.21
43214,D-296,Tarragona,Hipoteca,Si,13346,0.21
43214,A-496,Tarragona,Cuenta corriente,No,4619,0.21
43214,B-394,Tarragona,Fondo de inversión,No,14706,0.21
43214,A-491,Girona,Ahorros,Si,4947,0.21
43214,C-243,Girona,Cuenta corriente,Si,2480,0.21
43214,B-796,Girona,Plan de jubilación,Si,13123,0.21
43214,C-710,Girona,Ahorros,No,8451,0.21
43214,A-942,Girona,Ahorros,No,1347,0.21
43214,B-202,Lleida,Ahorros,No,6030,0.21
43214,C-590,Lleida,Fondo de inversión,Si,4325,0.21
43214,A-785,Lleida,Cuenta corriente,No,3458,0.21
43214,A-277,Lleida,Plan de jubilación,No,13775,0.21
43215,D-165,Gavà,Cuenta corriente,Si,13706,0.21
43215,A-169,Gavà,Plan de jubilación,Si,12665,0.21
43215,C-993,Gavà,Plan de jubilación,Si,2263,0.21
43215,B-887,Gavà,Fondo de inversión,Si,1601,0.21
43215,D-840,Tarragona,Ahorros,No,12562,0.21
43215,B-726,Girona,Fondo de inversión,Si,8551,0.21
43215,D-618,Girona,Hipoteca,No,3656,0.21
43215,A-469,Girona,Cuenta corriente,No,8044,0.21
43215,D-826,Lleida,Cuenta corriente,No,2461,0.21
43215,B-291,Lleida,Hipoteca,Si,6128,0.21
43215,C-324,Lleida,Cuenta corriente,No,12490,0.21
43215,A-663,Lleida,Cuenta corriente,No,8139,0.21
43215,C-314,Lleida,Fondo de inversión,No,11650,0.21
43215,D-563,Lleida,Cuenta corriente,No,14094,0.21
43216,A-793,Barcelona,Hipoteca,Si,10099,0.21
43216,D-991,Barcelona,Hipoteca,Si,6722,0.21
43216,D-755,Barcelona,Cuenta corriente,Si,9823,0.21
43216,D-283,Barcelona,Ahorros,Si,9743,0.21
43216,A-894,Barcelona,Cuenta corriente,No,1684,0.21
43216,C-198,Gavà,Plan de jubilación,Si,5534,0.21
43216,B-527,Gavà,Plan de jubilación,Si,14740,0.21
43216,C-149,Gavà,Fondo de inversión,No,954,0.21
43216,C-696,Gavà,Hipoteca,Si,3366,0.21
43216,C-456,Tarragona,Ahorros,Si,1290,0.21
43216,B-804,Tarragona,Hipoteca,Si,12944,0.21
43216,D-960,Tarragona,Fondo de inversión,No,8127,0.21
43216,B-370,Tarragona,Plan de jubilación,Si,934,0.21
43216,A-774,Tarragona,Hipoteca,No,5214,0.21
43216,A-653,Tarragona,Ahorros,Si,14925,0.21
43216,D-266,Tarragona,Fondo de inversión,Si,10245,0.21
43216,B-637,Girona,Fondo de inversión,Si,11671,0.21
43216,C-258,Lleida,Hipoteca,Si,7371,0.21
43216,C-964,Lleida,Fondo de inversión,Si,5488,0.21
43216,D-702,Lleida,Plan de jubilación,No,14040,0.21
43217,A-401,Barcelona,Ahorros,Si,11820,0.21
43217,C-580,Barcelona,Cuenta corriente,No,9281,0.21
43217,D-115,Barcelona,Hipoteca,No,4374,0.21
43217,D-969,Barcelona,Plan de jubilación,Si,6332,0.21
43217,D-401,Gavà,Fondo de inversión,Si,2837,0.21
43217,C-662,Gavà,Plan de jubilación,No,11604,0.21
43217,B-118,Gavà,Hipoteca,Si,3903,0.21
43217,B-929,Gavà,Plan de jubilación,No,8716,0.21
43217,B-678,Tarragona,Fondo de inversión,Si,10650,0.21
43217,A-755,Tarragona,Ahorros,Si,10220,0.21
43217,D-521,Tarragona,Fondo de inversión,No,13703,0.21
43217,B-333,Tarragona,Fondo de inversión,No,8774,0.21
43217,D-378,Tarragona,Ahorros,No,1128,0.21
43217,A-789,Tarragona,Hipoteca,No,3747,0.21
43217,D-184,Girona,Hipoteca,No,10953,0.21
43217,D-792,Girona,Hipoteca,No,3225,0.21
43217,C-701,Girona,Hipoteca,Si,1015,0.21
43217,B-514,Girona,Ahorros,No,13120,0.21
43217,A-286,Girona,Ahorros,Si,9093,0.21
43217,C-267,Lleida,Cuenta corriente,No,11790,0.21
43217,D-502,Lleida,Ahorros,No,6853,0.21
43217,B-181,Lleida,Fondo de inversión,No,5784,0.21
43218,D-194,Barcelona,Fondo de inversión,No,4283,0.21
43218,A-502,Gavà,Cuenta corriente,Si,5773,0.21
43218,A-852,Tarragona,Plan de jubilación,No,7062,0.21
43218,C-129,Tarragona,Ahorros,Si,9403,0.21
43218,B-365,Tarragona,Fondo de inversión,Si,14913,0.21
43218,C-201,Tarragona,Ahorros,No,5145,0.21
43218,D-862,Girona,Hipoteca,No,7492,0.21
43218,A-324,Girona,Ahorros,Si,12641,0.21
43218,B-908,Girona,Cuenta corriente,Si,497,0.21
43218,D-676,Girona,Cuenta corriente,No,8827,0.21
43218,B-670,Girona,Hipoteca,No,14491,0.21
43218,C-783,Girona,Fondo de inversión,Si,3443,0.21
43218,A-251,Girona,Ahorros,No,11587,0.21
43218,B-610,Girona,Cuenta corriente,No,14184,0.21
43218,A-591,Lleida,Hipoteca,No,10447,0.21
43218,B-308,Lleida,Hipoteca,No,9967,0.21
43218,C-855,Lleida,Plan de jubilación,Si,9036,0.21
43218,B-508,Lleida,Cuenta corriente,No,13339,0.21
43218,D-538,Lleida,Ahorros,Si,4368,0.21
43219,D-166,Barcelona,Fondo de inversión,Si,6684,0.21
43219,B-801,Barcelona,Hipoteca,No,3631,0.21
43219,B-140,Barcelona,Hipoteca,No,3527,0.21
43219,A-919,Barcelona,Fondo de inversión,Si,8771,0.21
43219,A-149,Gavà,Hipoteca,No,11784,0.21
43219,B-896,Gavà,Ahorros,No,158,0.21
43219,A-502,Gavà,Ahorros,Si,9967,0.21
43219,B-201,Gavà,Plan de jubilación,Si,6529,0.21
43219,D-994,Tarragona,Plan de jubilación,Si,5593,0.21
43219,B-469,Tarragona,Hipoteca,No,4025,0.21
43219,B-788,Tarragona,Fondo de inversión,No,10448,0.21
43219,B-442,Tarragona,Plan de jubilación,No,11578,0.21
43219,A-936,Tarragona,Fondo de inversión,No,6361,0.21
43219,D-378,Tarragona,Plan de jubilación,Si,10575,0.21
43219,B-656,Tarragona,Hipoteca,No,2941,0.21
43219,C-317,Girona,Cuenta corriente,Si,11729,0.21
43219,C-399,Girona,Hipoteca,No,4460,0.21
43219,D-809,Girona,Hipoteca,No,3757,0.21
43219,D-279,Girona,Fondo de inversión,Si,8290,0.21
43219,B-874,Girona,Cuenta corriente,Si,3763,0.21
43219,B-690,Lleida,Hipoteca,No,5004,0.21
43219,A-884,Lleida,Hipoteca,No,6068,0.21
43219,C-912,Lleida,Ahorros,Si,7333,0.21
43219,A-343,Lleida,Cuenta corriente,No,7193,0.21
43219,C-356,Lleida,Hipoteca,No,13094,0.21
43219,C-390,Lleida,Fondo de inversión,Si,11911,0.21
43219,C-669,Lleida,Ahorros,Si,1082,0.21
43220,B-148,Barcelona,Fondo de inversión,No,2973,0.21
43220,B-273,Barcelona,Plan de jubilación,No,14075,0.21
43220,B-749,Barcelona,Hipoteca,Si,7530,0.21
43220,C-555,Barcelona,Hipoteca,No,14184,0.21
43220,D-197,Barcelona,Ahorros,No,8416,0.21
43220,B-743,Barcelona,Cuenta corriente,Si,1169,0.21
43220,A-560,Barcelona,Plan de jubilación,Si,9282,0.21
43220,A-120,Barcelona,Plan de jubilación,No,3271,0.21
43220,D-288,Barcelona,Hipoteca,No,3965,0.21
43220,A-135,Barcelona,Plan de jubilación,Si,9115,0.21
43220,D-155,Gavà,Hipoteca,Si,4597,0.21
43220,A-805,Gavà,Cuenta corriente,Si,11990,0.21
43220,B-811,Gavà,Fondo de inversión,No,12641,0.21
43220,B-701,Gavà,Hipoteca,No,8570,0.21
43220,B-151,Gavà,Cuenta corriente,No,6013,0.21
43220,D-208,Tarragona,Plan de jubilación,Si,4691,0.21
43220,D-937,Tarragona,Hipoteca,Si,2518,0.21
43220,D-657,Tarragona,Ahorros,No,10626,0.21
43220,A-646,Tarragona,Fondo de inversión,No,4946,0.21
43220,C-856,Girona,Hipoteca,No,10053,0.21
43220,D-131,Girona,Plan de jubilación,Si,3261,0.21
43220,B-634,Girona,Cuenta corriente,No,5308,0.21
43220,D-238,Lleida,Fondo de inversión,Si,8796,0.21
43220,A-505,Lleida,Hipoteca,Si,9071,0.21
43220,A-821,Lleida,Plan de jubilación,Si,7738,0.21
43220,C-504,Lleida,Hipoteca,Si,5386,0.21
43220,D-598,Lleida,Cuenta corriente,No,3005,0.21
43220,B-566,Lleida,Cuenta corriente,Si,121,0.21
43221,A-691,Barcelona,Ahorros,No,238,0.21
43221,D-883,Gavà,Fondo de inversión,No,3121,0.21
43221,C-463,Gavà,Cuenta corriente,No,12759,0.21
43221,D-777,Tarragona,Cuenta corriente,No,1448,0.21
43221,C-828,Girona,Fondo de inversión,No,3810,0.21
43221,A-555,Girona,Plan de jubilación,No,11996,0.21
43221,B-488,Girona,Cuenta corriente,Si,647,0.21
43221,B-652,Girona,Ahorros,Si,8908,0.21
43221,A-504,Girona,Cuenta corriente,No,5508,0.21
43221,B-806,Girona,Hipoteca,No,540,0.21
43221,D-315,Girona,Hipoteca,No,12995,0.21
43221,D-830,Lleida,Fondo de inversión,Si,8291,0.21
43221,A-768,Lleida,Fondo de inversión,No,5732,0.21
43221,B-219,Lleida,Plan de jubilación,Si,12531,0.21
43221,C-844,Lleida,Hipoteca,Si,13797,0.21
43222,A-234,Barcelona,Hipoteca,Si,2915,0.21
43222,A-658,Barcelona,Hipoteca,No,9787,0.21
43222,B-550,Barcelona,Plan de jubilación,Si,7210,0.21
43222,D-559,Gavà,Hipoteca,Si,9281,0.21
43222,D-133,Gavà,Ahorros,No,2609,0.21
43222,B-877,Gavà,Hipoteca,No,5129,0.21
43222,B-147,Tarragona,Plan de jubilación,No,10707,0.21
43222,A-978,Tarragona,Fondo de inversión,Si,14397,0.21
43222,D-959,Tarragona,Plan de jubilación,No,8754,0.21
43222,C-804,Tarragona,Plan de jubilación,Si,682,0.21
43222,C-363,Tarragona,Hipoteca,No,5309,0.21
43222,C-491,Tarragona,Ahorros,Si,5311,0.21
43222,B-465,Tarragona,Cuenta corriente,No,3461,0.21
43222,D-808,Girona,Cuenta corriente,No,4181,0.21
43222,D-382,Girona,Ahorros,Si,14672,0.21
43222,D-443,Girona,Hipoteca,No,13196,0.21
43222,B-294,Girona,Hipoteca,Si,645,0.21
43222,A-280,Lleida,Fondo de inversión,No,7710,0.21
43222,C-821,Lleida,Ahorros,No,4697,0.21
43222,C-420,Lleida,Hipoteca,No,10143,0.21
43222,B-331,Lleida,Cuenta corriente,No,11635,0.21
43223,B-960,Barcelona,Ahorros,Si,1185,0.21
43223,A-274,Barcelona,Ahorros,Si,110,0.21
43223,D-259,Barcelona,Fondo de inversión,No,5029,0.21
43223,C-794,Barcelona,Cuenta corriente,Si,5348,0.21
43223,A-976,Barcelona,Fondo de inversión,Si,5618,0.21
43223,A-812,Barcelona,Plan de jubilación,No,14682,0.21
43223,A-458,Gavà,Ahorros,Si,12699,0.21
43223,D-231,Tarragona,Cuenta corriente,Si,8913,0.21
43223,D-143,Tarragona,Plan de jubilación,Si,3145,0.21
43223,D-603,Tarragona,Plan de jubilación,Si,8199,0.21
43223,B-532,Tarragona,Ahorros,No,12157,0.21
43223,C-384,Tarragona,Ahorros,No,863,0.21
43223,A-933,Tarragona,Plan de jubilación,No,4014,0.21
43223,A-331,Tarragona,Cuenta corriente,No,7427,0.21
43223,D-660,Girona,Cuenta corriente,Si,10284,0.21
43223,B-349,Girona,Cuenta corriente,Si,9919,0.21
43223,D-999,Girona,Fondo de inversión,No,4807,0.21
43223,B-241,Girona,Hipoteca,No,4731,0.21
43223,A-838,Girona,Fondo de inversión,No,4348,0.21
43223,D-855,Lleida,Hipoteca,Si,8072,0.21
43223,C-322,Lleida,Fondo de inversión,Si,9319,0.21
43223,D-128,Lleida,Fondo de inversión,Si,11490,0.21
43223,B-437,Lleida,Plan de jubilación,No,5534,0.21
43223,C-855,Lleida,Cuenta corriente,Si,9741,0.21
43224,B-301,Barcelona,Fondo de inversión,Si,13697,0.21
43224,C-901,Barcelona,Cuenta corriente,No,11792,0.21
43224,A-619,Barcelona,Cuenta corriente,Si,14852,0.21
43224,C-100,Barcelona,Plan de jubilación,Si,8500,0.21
43224,C-103,Barcelona,Plan de jubilación,Si,10426,0.21
43224,C-948,Tarragona,Cuenta corriente,No,11181,0.21
43224,A-387,Girona,Fondo de inversión,Si,2928,0.21
43224,C-792,Girona,Ahorros,Si,4899,0.21
43224,D-599,Lleida,Fondo de inversión,No,12310,0.21
43224,D-670,Lleida,Hipoteca,Si,5923,0.21
43225,C-822,Barcelona,Plan de jubilación,Si,13829,0.21
43225,A-542,Barcelona,Plan de jubilación,Si,1838,0.21
43225,C-932,Gavà,Cuenta corriente,No,9226,0.21
43225,C-727,Tarragona,Plan de jubilación,No,3513,0.21
43225,B-707,Tarragona,Plan de jubilación,Si,5471,0.21
43225,B-876,Tarragona,Hipoteca,Si,13109,0.21
43225,B-608,Tarragona,Ahorros,No,3838,0.21
43225,A-790,Tarragona,Ahorros,Si,4736,0.21
43225,C-786,Tarragona,Ahorros,Si,13307,0.21
43225,A-950,Tarragona,Hipoteca,Si,8968,0.21
43225,D-674,Tarragona,Hipoteca,Si,8087,0.21
43225,D-762,Girona,Fondo de inversión,Si,9377,0.21
43225,C-294,Girona,Fondo de inversión,Si,3458,0.21
43225,B-798,Girona,Plan de jubilación,No,1842,0.21
43225,C-989,Lleida,Ahorros,No,4399,0.21
43225,A-637,Lleida,Fondo de inversión,Si,5045,0.21
43225,C-779,Lleida,Cuenta corriente,No,12241,0.21
43225,A-420,Lleida,Hipoteca,No,4210,0.21
43226,A-100,Barcelona,Ahorros,No,13421,0.21
43226,D-250,Barcelona,Cuenta corriente,No,5474,0.21
43226,A-836,Barcelona,Ahorros,Si,711,0.21
43226,A-421,Barcelona,Hipoteca,No,9886,0.21
43226,A-789,Barcelona,Cuenta corriente,No,2802,0.21
43226,B-833,Barcelona,Cuenta corriente,No,5691,0.21
43226,B-613,Gavà,Cuenta corriente,Si,9442,0.21
43226,D-752,Gavà,Hipoteca,No,2818,0.21
43226,B-461,Gavà,Ahorros,Si,10818,0.21
43226,A-151,Gavà,Hipoteca,No,9047,0.21
43226,D-350,Tarragona,Ahorros,No,3161,0.21
43226,C-970,Tarragona,Ahorros,No,3593,0.21
43226,C-705,Girona,Cuenta corriente,Si,5690,0.21
43226,D-463,Girona,Fondo de inversión,No,14410,0.21
43226,C-857,Girona,Hipoteca,No,1348,0.21
43226,A-952,Girona,Plan de jubilación,No,10095,0.21
43226,B-901,Lleida,Hipoteca,No,7674,0.21
43226,C-712,Lleida,Hipoteca,Si,3844,0.21
43226,A-347,Lleida,Ahorros,No,6515,0.21
43227,A-421,Barcelona,Cuenta corriente,Si,10712,0.21
43227,A-423,Barcelona,Ahorros,No,12796,0.21
43227,D-786,Barcelona,Fondo de inversión,No,11519,0.21
43227,B-760,Gavà,Plan de jubilación,No,7818,0.21
43227,D-519,Gavà,Hipoteca,No,10147,0.21
43227,D-250,Tarragona,Hipoteca,No,8757,0.21
43227,A-201,Tarragona,Fondo de inversión,Si,12479,0.21
43227,A-641,Tarragona,Fondo de inversión,No,4765,0.21
43227,A-987,Tarragona,Ahorros,Si,3677,0.21
43227,D-308,Tarragona,Ahorros,Si,2460,0.21
43227,C-534,Girona,Hipoteca,Si,11002,0.21
43227,A-451,Girona,Hipoteca,No,3445,0.21
43227,A-644,Girona,Fondo de inversión,No,9890,0.21
43227,D-337,Girona,Cuenta corriente,Si,10309,0.21
43227,B-579,Girona,Hipoteca,Si,2443,0.21
43227,A-395,Girona,Plan de jubilación,No,12554,0.21
43227,D-631,Girona,Plan de jubilación,No,7386,0.21
43227,B-505,Girona,Cuenta corriente,No,3449,0.21
43227,C-815,Lleida,Fondo de inversión,No,13556,0.21
43227,A-249,Lleida,Hipoteca,No,12260,0.21
43227,D-544,Lleida,Cuenta corriente,No,14280,0.21
43227,C-330,Lleida,Fondo de inversión,Si,778,0.21
43227,C-283,Lleida,Cuenta corriente,No,6278,0.21
43228,D-518,Barcelona,Cuenta corriente,Si,11307,0.21
43228,A-950,Barcelona,Cuenta corriente,No,14771,0.21
43228,A-781,Barcelona,Plan de jubilación,Si,4698,0.21
43228,B-962,Gavà,Ahorros,Si,3142,0.21
43228,C-615,Gavà,Hipoteca,Si,10956,0.21
43228,B-425,Gavà,Fondo de inversión,No,3086,0.21
43228,A-696,Gavà,Plan de jubilación,Si,1888,0.21
43228,A-637,Gavà,Cuenta corriente,No,8464,0.21
43228,D-812,Tarragona,Hipoteca,Si,4022,0.21
43228,C-908,Tarragona,Ahorros,No,3548,0.21
43228,B-779,Tarragona,Fondo de inversión,Si,14971,0.21
43228,A-319,Tarragona,Ahorros,No,6590,0.21
43228,D-941,Girona,Cuenta corriente,Si,13383,0.21
43228,D-721,Girona,Cuenta corriente,Si,360,0.21
43228,A-406,Girona,Cuenta corriente,Si,10094,0.21
43228,C-443,Girona,Ahorros,No,8491,0.21
43228,A-741,Lleida,Plan de jubilación,Si,2531,0.21
43228,B-767,Lleida,Ahorros,Si,611,0.21
43228,A-934,Lleida,Hipoteca,Si,6464,0.21
43228,A-450,Lleida,Hipoteca,Si,2542,0.21
43228,A-362,Lleida,Ahorros,Si,2884,0.21
43228,B-310,Lleida,Hipoteca,Si,10460,0.21
43229,D-339,Barcelona,Hipoteca,No,11607,0.21
43229,C-484,Barcelona,Hipoteca,Si,5699,0.21
43229,A-965,Barcelona,Cuenta corriente,Si,4588,0.21
43229,C-398,Gavà,Plan de jubilación,Si,8666,0.21
43229,C-516,Gavà,Fondo de inversión,Si,6632,0.21
43229,D-935,Gavà,Ahorros,No,14701,0.21
43229,C-626,Gavà,Fondo de inversión,No,13054,0.21
43229,D-802,Gavà,Ahorros,No,13413,0.21
43229,D-864,Tarragona,Plan de jubilación,No,10740,0.21
43229,D-543,Girona,Cuenta corriente,No,6888,0.21
43229,C-318,Lleida,Cuenta corriente,No,12242,0.21
43229,A-149,Lleida,Cuenta corriente,No,10360,0.21
43229,C-578,Lleida,Fondo de inversión,Si,12708,0.21
43229,D-480,Lleida,Fondo de inversión,Si,1986,0.21
43229,D-858,Lleida,Cuenta corriente,Si,5373,0.21
43229,B-811,Lleida,Fondo de inversión,No,4868,0.21
43230,C-121,Barcelona,Hipoteca,Si,13294,0.21
43230,B-289,Gavà,Fondo de inversión,Si,7418,0.21
43230,C-732,Gavà,Hipoteca,No,6876,0.21
43230,A-643,Gavà,Ahorros,No,11303,0.21
43230,D-302,Gavà,Hipoteca,Si,11390,0.21
43230,C-982,Gavà,Ahorros,No,4055,0.21
43230,D-800,Gavà,Fondo de inversión,No,6956,0.21
43230,B-941,Tarragona,Cuenta corriente,No,6534,0.21
43230,A-590,Tarragona,Hipoteca,Si,7316,0.21
43230,C-923,Tarragona,Ahorros,Si,14592,0.21
43230,C-414,Tarragona,Cuenta corriente,No,7603,0.21
43230,A-597,Tarragona,Ahorros,No,2666,0.21
43230,A-660,Girona,Hipoteca,Si,13110,0.21
43230,A-556,Girona,Fondo de inversión,Si,641,0.21
43230,B-304,Lleida,Cuenta corriente,Si,659,0.21
43230,B-483,Lleida,Plan de jubilación,Si,11118,0.21
43230,A-216,Lleida,Cuenta corriente,No,4723,0.21
43230,A-164,Lleida,Cuenta corriente,Si,3002,0.21
43231,D-633,Barcelona,Plan de jubilación,Si,666,0.21
43231,A-789,Barcelona,Cuenta corriente,No,1917,0.21
43231,B-594,Barcelona,Cuenta corriente,No,2926,0.21
43231,C-899,Barcelona,Ahorros,No,11346,0.21
43231,D-769,Gavà,Hipoteca,Si,10702,0.21
43231,B-501,Gavà,Fondo de inversión,Si,1757,0.21
43231,B-408,Gavà,Ahorros,No,8380,0.21
43231,A-408,Gavà,Fondo de inversión,Si,13137,0.21
43231,B-803,Gavà,Ahorros,No,4424,0.21
43231,A-465,Tarragona,Cuenta corriente,No,9057,0.21
43231,B-705,Tarragona,Ahorros,No,9143,0.21
43231,B-599,Tarragona,Fondo de inversión,Si,14806,0.21
43231,C-864,Tarragona,Plan de jubilación,No,13423,0.21
43231,B-633,Tarragona,Hipoteca,Si,7668,0.21
43231,A-218,Girona,Ahorros,No,5886,0.21
43231,D-711,Girona,Ahorros,No,6664,0.21
43231,B-996,Lleida,Cuenta corriente,Si,12397,0.21
43231,C-555,Lleida,Plan de jubilación,No,13016,0.21
43231,D-327,Lleida,Hipoteca,No,7498,0.21
43231,B-965,Lleida,Cuenta corriente,No,5894,0.21
43231,A-181,Lleida,Cuenta corriente,No,6776,0.21
43231,D-862,Lleida,Hipoteca,No,958,0.21
43232,D-129,Barcelona,Ahorros,Si,993,0.21
43232,D-819,Barcelona,Plan de jubilación,No,8172,0.21
43232,D-370,Gavà,Hipoteca,Si,2919,0.21
43232,D-778,Gavà,Cuenta corriente,No,9943,0.21
43232,B-867,Gavà,Plan de jubilación,Si,3663,0.21
43232,B-874,Tarragona,Fondo de inversión,Si,13339,0.21
43232,B-306,Tarragona,Plan de jubilación,Si,11726,0.21
43232,A-777,Girona,Cuenta corriente,No,14116,0.21
43232,C-948,Girona,Fondo de inversión,Si,182,0.21
43232,C-245,Lleida,Cuenta corriente,Si,10546,0.21
43232,D-735,Lleida,Hipoteca,Si,11185,0.21
43232,D-666,Lleida,Cuenta corriente,No,9627,0.21
43232,C-897,Lleida,Ahorros,Si,1144,0.21
43232,A-729,Lleida,Cuenta corriente,No,6447,0.21
43233,A-795,Barcelona,Fondo de inversión,Si,7700,0.21
43233,B-962,Barcelona,Plan de jubilación,No,11705,0.21
43233,B-979,Gavà,Plan de jubilación,Si,8348,0.21
43233,B-760,Gavà,Cuenta corriente,Si,8513,0.21
43233,C-754,Gavà,Hipoteca,No,5029,0.21
43233,A-758,Gavà,Ahorros,Si,7774,0.21
43233,B-301,Tarragona,Cuenta corriente,Si,14087,0.21
43233,C-375,Tarragona,Fondo de inversión,Si,13042,0.21
43233,A-288,Tarragona,Hipoteca,Si,13876,0.21
43233,A-640,Girona,Ahorros,Si,14264,0.21
43233,C-443,Girona,Hipoteca,No,4105,0.21
43233,C-899,Girona,Fondo de inversión,Si,4413,0.21
43233,C-268,Girona,Ahorros,No,5644,0.21
43233,A-117,Girona,Cuenta corriente,Si,4463,0.21
43233,D-968,Girona,Hipoteca,No,7327,0.21
43233,D-488,Girona,Fondo de inversión,No,1202,0.21
43233,B-359,Girona,Cuenta corriente,Si,1937,0.21
43233,A-424,Lleida,Cuenta corriente,Si,8388,0.21
43233,C-197,Lleida,Fondo de inversión,No,402,0.21
43234,D-586,Barcelona,Cuenta corriente,No,6731,0.21
43234,D-854,Gavà,Fondo de inversión,No,297,0.21
43234,D-638,Gavà,Ahorros,No,8958,0.21
43234,A-791,Tarragona,Fondo de inversión,Si,6940,0.21
43234,A-293,Tarragona,Plan de jubilación,Si,12563,0.21
43234,A-342,Tarragona,Cuenta corriente,Si,8249,0.21
43234,A-503,Tarragona,Plan de jubilación,No,14361,0.21
43234,C-166,Tarragona,Hipoteca,Si,8273,0.21
43234,A-270,Girona,Plan de jubilación,Si,10753,0.21
43234,A-160,Girona,Hipoteca,Si,813,0.21
43234,B-119,Girona,Plan de jubilación,Si,6382,0.21
43234,A-559,Lleida,Hipoteca,No,2999,0.21
43234,A-282,Lleida,Ahorros,Si,13742,0.21
43234,A-980,Lleida,Cuenta corriente,No,5108,0.21
43234,A-126,Lleida,Plan de jubilación,Si,201,0.21
43234,B-736,Lleida,Ahorros,Si,14577,0.21
43235,B-813,Barcelona,Cuenta corriente,Si,1311,0.21
43235,B-819,Barcelona,Plan de jubilación,Si,3603,0.21
43235,C-916,Barcelona,Hipoteca,Si,7634,0.21
43235,C-777,Barcelona,Ahorros,Si,2950,0.21
43235,C-331,Barcelona,Plan de jubilación,No,5705,0.21
43235,B-210,Barcelona,Cuenta corriente,Si,6459,0.21
43235,C-315,Barcelona,Ahorros,No,1013,0.21
43235,D-403,Barcelona,Fondo de inversión,Si,8925,0.21
43235,B-266,Gavà,Cuenta corriente,Si,3059,0.21
43235,A-388,Gavà,Hipoteca,No,10393,0.21
43235,D-291,Gavà,Plan de jubilación,Si,3957,0.21
43235,D-712,Gavà,Hipoteca,No,165,0.21
43235,A-619,Tarragona,Hipoteca,No,10094,0.21
43235,D-682,Tarragona,Cuenta corriente,No,7651,0.21
43235,A-947,Tarragona,Cuenta corriente,No,5721,0.21
43235,D-613,Tarragona,Hipoteca,Si,9759,0.21
43235,B-368,Tarragona,Plan de jubilación,No,7277,0.21
43235,A-259,Tarragona,Plan de jubilación,Si,3985,0.21
43235,C-911,Tarragona,Ahorros,No,13759,0.21
43235,A-960,Tarragona,Ahorros,Si,8319,0.21
43235,C-955,Tarragona,Cuenta corriente,Si,6406,0.21
43235,C-271,Tarragona,Plan de jubilación,No,549,0.21
43235,C-950,Tarragona,Fondo de inversión,Si,9806,0.21
43235,C-615,Girona,Cuenta corriente,Si,10113,0.21
43235,D-333,Girona,Cuenta corriente,Si,11292,0.21
43235,B-820,Girona,Fondo de inversión,No,2371,0.21
43235,A-880,Girona,Plan de jubilación,No,10419,0.21
43235,A-173,Lleida,Fondo de inversión,Si,14129,0.21
43235,B-454,Lleida,Plan de jubilación,No,7849,0.21
43235,B-154,Lleida,Cuenta corriente,Si,12293,0.21
